id,time_id,site_id,project_id,account_id,variance,budgeted_cost,actual_cost,created_at,created_by,date,day,day_name,month,year,site_name,region,latitude,longitude,project_name,project_manager,status,start_date,end_date,account_name,account_type,budget_category,cost
907,6,2,42,12,Under,59942,117946,2022-09-15,user_43,20220107,7,Friday,1,2022,Site 2,South,-33,-109,Project 42,Manager 6,Completed,2022-07-30,2023-08-28,Account 12,CAPEX,Hardware,31828
330,14,1,6,12,On Budget,29396,160480,2023-09-05,user_42,20220115,15,Saturday,1,2022,Site 1,North,-84,-40,Project 6,Manager 6,Active,2022-04-28,2023-01-17,Account 12,CAPEX,Hardware,31828
757,96,6,2,12,On Budget,97251,97160,2023-10-03,user_39,20220407,7,Thursday,4,2022,Site 6,South,-31,78,Project 2,Manager 6,Completed,2022-04-18,2023-05-17,Account 12,CAPEX,Hardware,31828
1018,61,14,14,12,Over,175796,83127,2023-06-01,user_39,20220303,3,Thursday,3,2022,Site 14,East,-79,55,Project 14,Manager 1,Active,2022-03-20,2023-03-23,Account 12,CAPEX,Hardware,31828
339,49,9,26,12,Over,152810,56376,2023-08-30,user_70,20220219,19,Saturday,2,2022,Site 9,East,-89,-99,Project 26,Manager 4,Active,2022-05-04,2023-10-18,Account 12,CAPEX,Hardware,31828
1063,64,9,48,12,Under,79167,73000,2023-09-20,user_98,20220306,6,Sunday,3,2022,Site 9,East,-89,-99,Project 48,Manager 8,On Hold,2022-02-20,2023-01-26,Account 12,CAPEX,Hardware,31828
1120,59,17,44,12,Over,121019,42164,2022-01-11,user_92,20220301,1,Tuesday,3,2022,Site 17,East,57,-82,Project 44,Manager 7,On Hold,2022-06-23,2023-02-25,Account 12,CAPEX,Hardware,31828
167,79,6,24,12,Under,106558,111156,2022-12-13,user_87,20220321,21,Monday,3,2022,Site 6,South,-31,78,Project 24,Manager 1,On Hold,2022-06-15,2023-09-08,Account 12,CAPEX,Hardware,31828
191,86,3,34,12,Over,142903,146627,2023-06-04,user_65,20220328,28,Monday,3,2022,Site 3,North,83,99,Project 34,Manager 6,Active,2022-10-11,2023-04-28,Account 12,CAPEX,Hardware,31828
670,3,14,8,12,On Budget,163748,56155,2023-08-14,user_74,20220104,4,Tuesday,1,2022,Site 14,East,-79,55,Project 8,Manager 4,On Hold,2022-06-11,2023-04-19,Account 12,CAPEX,Hardware,31828
517,65,6,8,12,On Budget,175535,13794,2023-01-20,user_82,20220307,7,Monday,3,2022,Site 6,South,-31,78,Project 8,Manager 4,On Hold,2022-06-11,2023-04-19,Account 12,CAPEX,Hardware,31828
454,96,3,16,12,Under,49010,170772,2022-04-01,user_91,20220407,7,Thursday,4,2022,Site 3,North,83,99,Project 16,Manager 7,On Hold,2022-08-28,2023-09-28,Account 12,CAPEX,Hardware,31828
321,39,6,37,8,On Budget,107015,181480,2023-07-08,user_43,20220209,9,Wednesday,2,2022,Site 6,South,-31,78,Project 37,Manager 6,Active,2022-09-21,2023-05-02,Account 8,CAPEX,Infrastructure,77569
23,19,1,3,8,Under,165241,205454,2022-03-16,user_59,20220120,20,Thursday,1,2022,Site 1,North,-84,-40,Project 3,Manager 2,On Hold,2022-03-29,2023-10-01,Account 8,CAPEX,Infrastructure,77569
166,83,6,3,8,On Budget,119755,119191,2023-06-21,user_67,20220325,25,Friday,3,2022,Site 6,South,-31,78,Project 3,Manager 2,On Hold,2022-03-29,2023-10-01,Account 8,CAPEX,Infrastructure,77569
318,13,17,3,8,Over,186479,152579,2023-05-02,user_35,20220114,14,Friday,1,2022,Site 17,East,57,-82,Project 3,Manager 2,On Hold,2022-03-29,2023-10-01,Account 8,CAPEX,Infrastructure,77569
615,78,4,43,8,Under,91566,192810,2022-04-27,user_62,20220320,20,Sunday,3,2022,Site 4,North,61,36,Project 43,Manager 1,On Hold,2022-02-20,2023-02-01,Account 8,CAPEX,Infrastructure,77569
729,39,1,20,8,Over,87550,9688,2022-10-10,user_71,20220209,9,Wednesday,2,2022,Site 1,North,-84,-40,Project 20,Manager 1,On Hold,2022-05-15,2023-09-14,Account 8,CAPEX,Infrastructure,77569
525,27,16,22,8,Over,8342,180064,2022-04-02,user_15,20220128,28,Friday,1,2022,Site 16,East,70,136,Project 22,Manager 9,On Hold,2022-04-12,2023-03-20,Account 8,CAPEX,Infrastructure,77569
305,20,7,22,8,Under,154366,68416,2023-05-27,user_71,20220121,21,Friday,1,2022,Site 7,North,53,-79,Project 22,Manager 9,On Hold,2022-04-12,2023-03-20,Account 8,CAPEX,Infrastructure,77569
1148,80,14,25,8,Under,93866,145818,2022-02-16,user_86,20220322,22,Tuesday,3,2022,Site 14,East,-79,55,Project 25,Manager 1,Active,2022-07-05,2023-06-07,Account 8,CAPEX,Infrastructure,77569
294,97,18,31,8,Over,83836,189487,2022-05-28,user_60,20220408,8,Friday,4,2022,Site 18,North,-79,158,Project 31,Manager 4,On Hold,2022-06-09,2023-07-24,Account 8,CAPEX,Infrastructure,77569
825,40,15,31,8,Over,42675,165727,2022-09-22,user_47,20220210,10,Thursday,2,2022,Site 15,North,6,-140,Project 31,Manager 4,On Hold,2022-06-09,2023-07-24,Account 8,CAPEX,Infrastructure,77569
226,83,10,31,8,On Budget,111454,81970,2023-04-10,user_10,20220325,25,Friday,3,2022,Site 10,West,-3,-38,Project 31,Manager 4,On Hold,2022-06-09,2023-07-24,Account 8,CAPEX,Infrastructure,77569
832,44,18,45,8,Over,178699,179532,2022-03-21,user_95,20220214,14,Monday,2,2022,Site 18,North,-79,158,Project 45,Manager 4,Active,2022-04-08,2023-10-02,Account 8,CAPEX,Infrastructure,77569
270,84,12,45,8,Over,180056,34991,2023-04-22,user_40,20220326,26,Saturday,3,2022,Site 12,North,-67,14,Project 45,Manager 4,Active,2022-04-08,2023-10-02,Account 8,CAPEX,Infrastructure,77569
55,29,13,45,8,Under,179053,156451,2023-01-13,user_61,20220130,30,Sunday,1,2022,Site 13,North,1,-4,Project 45,Manager 4,Active,2022-04-08,2023-10-02,Account 8,CAPEX,Infrastructure,77569
414,87,2,12,8,On Budget,17039,109100,2022-03-12,user_60,20220329,29,Tuesday,3,2022,Site 2,South,-33,-109,Project 12,Manager 10,Completed,2022-07-05,2023-04-23,Account 8,CAPEX,Infrastructure,77569
272,38,12,40,8,Over,40014,129352,2022-06-06,user_59,20220208,8,Tuesday,2,2022,Site 12,North,-67,14,Project 40,Manager 8,Active,2022-08-31,2023-07-28,Account 8,CAPEX,Infrastructure,77569
870,14,15,23,8,On Budget,79264,70033,2022-07-17,user_5,20220115,15,Saturday,1,2022,Site 15,North,6,-140,Project 23,Manager 6,Active,2022-10-04,2023-09-29,Account 8,CAPEX,Infrastructure,77569
503,12,8,23,8,On Budget,85500,114224,2022-12-06,user_48,20220113,13,Thursday,1,2022,Site 8,West,-34,49,Project 23,Manager 6,Active,2022-10-04,2023-09-29,Account 8,CAPEX,Infrastructure,77569
721,13,4,47,8,On Budget,106012,53665,2022-07-17,user_68,20220114,14,Friday,1,2022,Site 4,North,61,36,Project 47,Manager 5,Completed,2022-05-08,2023-02-08,Account 8,CAPEX,Infrastructure,77569
284,68,5,47,8,Over,10959,82214,2023-04-20,user_87,20220310,10,Thursday,3,2022,Site 5,North,-83,-133,Project 47,Manager 5,Completed,2022-05-08,2023-02-08,Account 8,CAPEX,Infrastructure,77569
516,52,1,15,8,On Budget,39394,59362,2022-01-23,user_76,20220222,22,Tuesday,2,2022,Site 1,North,-84,-40,Project 15,Manager 7,On Hold,2022-02-02,2023-07-17,Account 8,CAPEX,Infrastructure,77569
71,55,4,35,8,On Budget,44056,73633,2022-05-26,user_10,20220225,25,Friday,2,2022,Site 4,North,61,36,Project 35,Manager 10,Active,2022-01-04,2023-02-06,Account 8,CAPEX,Infrastructure,77569
588,61,6,35,8,Over,107496,147058,2022-10-30,user_82,20220303,3,Thursday,3,2022,Site 6,South,-31,78,Project 35,Manager 10,Active,2022-01-04,2023-02-06,Account 8,CAPEX,Infrastructure,77569
53,67,7,6,8,On Budget,111542,132077,2023-07-23,user_98,20220309,9,Wednesday,3,2022,Site 7,North,53,-79,Project 6,Manager 6,Active,2022-04-28,2023-01-17,Account 8,CAPEX,Infrastructure,77569
50,12,9,29,8,Under,154382,163994,2023-11-16,user_49,20220113,13,Thursday,1,2022,Site 9,East,-89,-99,Project 29,Manager 9,Active,2022-05-16,2023-09-28,Account 8,CAPEX,Infrastructure,77569
664,17,19,44,8,Over,193957,74765,2022-08-30,user_72,20220118,18,Tuesday,1,2022,Site 19,South,-16,-140,Project 44,Manager 7,On Hold,2022-06-23,2023-02-25,Account 8,CAPEX,Infrastructure,77569
70,59,3,44,8,Under,168855,158609,2023-11-09,user_26,20220301,1,Tuesday,3,2022,Site 3,North,83,99,Project 44,Manager 7,On Hold,2022-06-23,2023-02-25,Account 8,CAPEX,Infrastructure,77569
246,49,5,44,8,Over,155095,187637,2022-04-23,user_25,20220219,19,Saturday,2,2022,Site 5,North,-83,-133,Project 44,Manager 7,On Hold,2022-06-23,2023-02-25,Account 8,CAPEX,Infrastructure,77569
184,50,3,24,8,Over,88541,29974,2023-10-28,user_43,20220220,20,Sunday,2,2022,Site 3,North,83,99,Project 24,Manager 1,On Hold,2022-06-15,2023-09-08,Account 8,CAPEX,Infrastructure,77569
648,73,16,50,8,Under,125284,182675,2023-04-17,user_76,20220315,15,Tuesday,3,2022,Site 16,East,70,136,Project 50,Manager 3,Completed,2022-09-06,2023-09-04,Account 8,CAPEX,Infrastructure,77569
1049,83,20,41,8,Over,126221,55974,2022-09-26,user_90,20220325,25,Friday,3,2022,Site 20,South,-65,14,Project 41,Manager 4,Active,2022-02-19,2023-08-09,Account 8,CAPEX,Infrastructure,77569
986,55,7,33,8,Under,34581,203598,2022-11-18,user_16,20220225,25,Friday,2,2022,Site 7,North,53,-79,Project 33,Manager 2,Active,2022-04-26,2023-02-02,Account 8,CAPEX,Infrastructure,77569
1104,57,8,33,8,On Budget,184561,92906,2023-09-09,user_92,20220227,27,Sunday,2,2022,Site 8,West,-34,49,Project 33,Manager 2,Active,2022-04-26,2023-02-02,Account 8,CAPEX,Infrastructure,77569
1052,59,16,8,8,On Budget,58253,53950,2022-09-30,user_37,20220301,1,Tuesday,3,2022,Site 16,East,70,136,Project 8,Manager 4,On Hold,2022-06-11,2023-04-19,Account 8,CAPEX,Infrastructure,77569
396,64,13,8,8,Under,172269,159695,2022-03-14,user_68,20220306,6,Sunday,3,2022,Site 13,North,1,-4,Project 8,Manager 4,On Hold,2022-06-11,2023-04-19,Account 8,CAPEX,Infrastructure,77569
1045,11,4,11,8,On Budget,192056,205223,2023-10-27,user_98,20220112,12,Wednesday,1,2022,Site 4,North,61,36,Project 11,Manager 9,Completed,2022-10-27,2023-08-08,Account 8,CAPEX,Infrastructure,77569
504,34,19,19,15,Over,128348,18071,2023-10-12,user_75,20220204,4,Friday,2,2022,Site 19,South,-16,-140,Project 19,Manager 5,Completed,2022-03-22,2023-08-21,Account 15,CAPEX,Hardware,11745
555,51,11,19,15,Over,41223,112198,2023-09-09,user_90,20220221,21,Monday,2,2022,Site 11,South,-35,-8,Project 19,Manager 5,Completed,2022-03-22,2023-08-21,Account 15,CAPEX,Hardware,11745
708,6,16,46,15,On Budget,82257,146274,2023-05-17,user_25,20220107,7,Friday,1,2022,Site 16,East,70,136,Project 46,Manager 8,Active,2022-08-05,2023-04-04,Account 15,CAPEX,Hardware,11745
1115,94,10,46,15,On Budget,135650,196034,2022-04-12,user_20,20220405,5,Tuesday,4,2022,Site 10,West,-3,-38,Project 46,Manager 8,Active,2022-08-05,2023-04-04,Account 15,CAPEX,Hardware,11745
1067,15,16,3,15,Under,190867,151024,2023-05-12,user_59,20220116,16,Sunday,1,2022,Site 16,East,70,136,Project 3,Manager 2,On Hold,2022-03-29,2023-10-01,Account 15,CAPEX,Hardware,11745
370,32,10,3,15,Under,96377,26802,2023-03-26,user_16,20220202,2,Wednesday,2,2022,Site 10,West,-3,-38,Project 3,Manager 2,On Hold,2022-03-29,2023-10-01,Account 15,CAPEX,Hardware,11745
861,50,8,43,15,On Budget,172136,47852,2022-08-04,user_74,20220220,20,Sunday,2,2022,Site 8,West,-34,49,Project 43,Manager 1,On Hold,2022-02-20,2023-02-01,Account 15,CAPEX,Hardware,11745
128,94,17,20,15,On Budget,13165,19945,2023-05-06,user_52,20220405,5,Tuesday,4,2022,Site 17,East,57,-82,Project 20,Manager 1,On Hold,2022-05-15,2023-09-14,Account 15,CAPEX,Hardware,11745
570,33,1,22,15,On Budget,45581,14470,2022-06-07,user_42,20220203,3,Thursday,2,2022,Site 1,North,-84,-40,Project 22,Manager 9,On Hold,2022-04-12,2023-03-20,Account 15,CAPEX,Hardware,11745
336,80,13,22,15,Under,117883,174665,2023-09-01,user_18,20220322,22,Tuesday,3,2022,Site 13,North,1,-4,Project 22,Manager 9,On Hold,2022-04-12,2023-03-20,Account 15,CAPEX,Hardware,11745
645,29,20,13,15,Under,155708,5219,2022-09-25,user_23,20220130,30,Sunday,1,2022,Site 20,South,-65,14,Project 13,Manager 3,On Hold,2022-09-10,2023-02-16,Account 15,CAPEX,Hardware,11745
924,75,1,30,15,Over,189322,110262,2022-07-09,user_48,20220317,17,Thursday,3,2022,Site 1,North,-84,-40,Project 30,Manager 10,Completed,2022-04-19,2023-10-04,Account 15,CAPEX,Hardware,11745
162,10,10,30,15,Over,19913,100662,2022-10-21,user_10,20220111,11,Tuesday,1,2022,Site 10,West,-3,-38,Project 30,Manager 10,Completed,2022-04-19,2023-10-04,Account 15,CAPEX,Hardware,11745
203,55,6,45,15,Under,122212,15103,2022-12-28,user_79,20220225,25,Friday,2,2022,Site 6,South,-31,78,Project 45,Manager 4,Active,2022-04-08,2023-10-02,Account 15,CAPEX,Hardware,11745
985,90,19,12,15,On Budget,33134,51408,2022-12-30,user_49,20220401,1,Friday,4,2022,Site 19,South,-16,-140,Project 12,Manager 10,Completed,2022-07-05,2023-04-23,Account 15,CAPEX,Hardware,11745
786,80,9,1,15,Under,135716,146475,2022-01-06,user_78,20220322,22,Tuesday,3,2022,Site 9,East,-89,-99,Project 1,Manager 5,Completed,2022-07-06,2023-03-25,Account 15,CAPEX,Hardware,11745
974,97,4,27,15,Over,35556,38401,2022-01-18,user_62,20220408,8,Friday,4,2022,Site 4,North,61,36,Project 27,Manager 2,Active,2022-09-06,2023-02-05,Account 15,CAPEX,Hardware,11745
905,70,17,15,15,On Budget,177838,58554,2022-10-11,user_7,20220312,12,Saturday,3,2022,Site 17,East,57,-82,Project 15,Manager 7,On Hold,2022-02-02,2023-07-17,Account 15,CAPEX,Hardware,11745
488,48,16,39,15,Over,129408,157847,2023-07-19,user_45,20220218,18,Friday,2,2022,Site 16,East,70,136,Project 39,Manager 9,Active,2022-10-20,2023-10-23,Account 15,CAPEX,Hardware,11745
152,6,14,2,15,Over,87066,154931,2023-03-16,user_74,20220107,7,Friday,1,2022,Site 14,East,-79,55,Project 2,Manager 6,Completed,2022-04-18,2023-05-17,Account 15,CAPEX,Hardware,11745
582,10,5,2,15,On Budget,91957,13931,2022-03-31,user_10,20220111,11,Tuesday,1,2022,Site 5,North,-83,-133,Project 2,Manager 6,Completed,2022-04-18,2023-05-17,Account 15,CAPEX,Hardware,11745
119,5,12,14,15,Under,66895,99075,2022-04-12,user_88,20220106,6,Thursday,1,2022,Site 12,North,-67,14,Project 14,Manager 1,Active,2022-03-20,2023-03-23,Account 15,CAPEX,Hardware,11745
348,58,12,26,15,On Budget,159295,184993,2023-05-28,user_20,20220228,28,Monday,2,2022,Site 12,North,-67,14,Project 26,Manager 4,Active,2022-05-04,2023-10-18,Account 15,CAPEX,Hardware,11745
531,15,13,26,15,Under,106113,184853,2023-05-05,user_54,20220116,16,Sunday,1,2022,Site 13,North,1,-4,Project 26,Manager 4,Active,2022-05-04,2023-10-18,Account 15,CAPEX,Hardware,11745
179,48,19,29,15,Under,105105,135833,2023-06-25,user_54,20220218,18,Friday,2,2022,Site 19,South,-16,-140,Project 29,Manager 9,Active,2022-05-16,2023-09-28,Account 15,CAPEX,Hardware,11745
468,6,9,29,15,Under,64308,74401,2023-08-01,user_8,20220107,7,Friday,1,2022,Site 9,East,-89,-99,Project 29,Manager 9,Active,2022-05-16,2023-09-28,Account 15,CAPEX,Hardware,11745
1002,41,13,29,15,Over,13613,50365,2023-07-25,user_85,20220211,11,Friday,2,2022,Site 13,North,1,-4,Project 29,Manager 9,Active,2022-05-16,2023-09-28,Account 15,CAPEX,Hardware,11745
695,40,16,24,15,On Budget,13319,90572,2022-03-24,user_97,20220210,10,Thursday,2,2022,Site 16,East,70,136,Project 24,Manager 1,On Hold,2022-06-15,2023-09-08,Account 15,CAPEX,Hardware,11745
996,36,5,50,15,Over,37031,69716,2023-05-17,user_64,20220206,6,Sunday,2,2022,Site 5,North,-83,-133,Project 50,Manager 3,Completed,2022-09-06,2023-09-04,Account 15,CAPEX,Hardware,11745
940,86,17,36,15,Under,84713,152701,2022-05-16,user_40,20220328,28,Monday,3,2022,Site 17,East,57,-82,Project 36,Manager 1,Active,2022-02-04,2023-01-17,Account 15,CAPEX,Hardware,11745
874,60,3,41,15,Under,116931,185461,2023-11-15,user_99,20220302,2,Wednesday,3,2022,Site 3,North,83,99,Project 41,Manager 4,Active,2022-02-19,2023-08-09,Account 15,CAPEX,Hardware,11745
233,12,13,33,15,Over,61398,156920,2022-12-28,user_7,20220113,13,Thursday,1,2022,Site 13,North,1,-4,Project 33,Manager 2,Active,2022-04-26,2023-02-02,Account 15,CAPEX,Hardware,11745
237,10,13,33,15,On Budget,78327,167379,2023-11-28,user_79,20220111,11,Tuesday,1,2022,Site 13,North,1,-4,Project 33,Manager 2,Active,2022-04-26,2023-02-02,Account 15,CAPEX,Hardware,11745
404,12,14,8,15,On Budget,164601,18425,2022-11-13,user_86,20220113,13,Thursday,1,2022,Site 14,East,-79,55,Project 8,Manager 4,On Hold,2022-06-11,2023-04-19,Account 15,CAPEX,Hardware,11745
86,62,16,16,15,On Budget,42917,104554,2022-07-15,user_77,20220304,4,Friday,3,2022,Site 16,East,70,136,Project 16,Manager 7,On Hold,2022-08-28,2023-09-28,Account 15,CAPEX,Hardware,11745
425,20,4,11,15,Under,87321,110564,2022-05-04,user_69,20220121,21,Friday,1,2022,Site 4,North,61,36,Project 11,Manager 9,Completed,2022-10-27,2023-08-08,Account 15,CAPEX,Hardware,11745
227,89,2,11,15,Under,131943,125750,2022-07-28,user_44,20220331,31,Thursday,3,2022,Site 2,South,-33,-109,Project 11,Manager 9,Completed,2022-10-27,2023-08-08,Account 15,CAPEX,Hardware,11745
458,84,8,11,15,Over,13758,81308,2022-01-21,user_41,20220326,26,Saturday,3,2022,Site 8,West,-34,49,Project 11,Manager 9,Completed,2022-10-27,2023-08-08,Account 15,CAPEX,Hardware,11745
104,46,19,19,23,Under,10751,176550,2023-02-10,user_36,20220216,16,Wednesday,2,2022,Site 19,South,-16,-140,Project 19,Manager 5,Completed,2022-03-22,2023-08-21,Account 23,CAPEX,Hardware,35760
639,79,17,19,23,On Budget,20063,206796,2022-06-29,user_82,20220321,21,Monday,3,2022,Site 17,East,57,-82,Project 19,Manager 5,Completed,2022-03-22,2023-08-21,Account 23,CAPEX,Hardware,35760
943,24,6,46,23,On Budget,45235,46271,2022-09-01,user_15,20220125,25,Tuesday,1,2022,Site 6,South,-31,78,Project 46,Manager 8,Active,2022-08-05,2023-04-04,Account 23,CAPEX,Hardware,35760
427,88,10,46,23,On Budget,15572,60366,2022-12-02,user_19,20220330,30,Wednesday,3,2022,Site 10,West,-3,-38,Project 46,Manager 8,Active,2022-08-05,2023-04-04,Account 23,CAPEX,Hardware,35760
408,68,3,17,23,On Budget,169503,24203,2023-05-24,user_59,20220310,10,Thursday,3,2022,Site 3,North,83,99,Project 17,Manager 5,On Hold,2022-01-06,2023-02-28,Account 23,CAPEX,Hardware,35760
403,83,3,20,23,Under,196354,66557,2022-03-01,user_32,20220325,25,Friday,3,2022,Site 3,North,83,99,Project 20,Manager 1,On Hold,2022-05-15,2023-09-14,Account 23,CAPEX,Hardware,35760
24,54,19,13,23,On Budget,105657,133598,2023-02-14,user_32,20220224,24,Thursday,2,2022,Site 19,South,-16,-140,Project 13,Manager 3,On Hold,2022-09-10,2023-02-16,Account 23,CAPEX,Hardware,35760
1036,19,12,31,23,Under,85785,9524,2023-10-23,user_78,20220120,20,Thursday,1,2022,Site 12,North,-67,14,Project 31,Manager 4,On Hold,2022-06-09,2023-07-24,Account 23,CAPEX,Hardware,35760
450,63,11,12,23,On Budget,186812,164880,2023-01-01,user_29,20220305,5,Saturday,3,2022,Site 11,South,-35,-8,Project 12,Manager 10,Completed,2022-07-05,2023-04-23,Account 23,CAPEX,Hardware,35760
58,16,18,49,23,Over,55211,60723,2023-05-11,user_36,20220117,17,Monday,1,2022,Site 18,North,-79,158,Project 49,Manager 9,Active,2022-02-17,2023-05-02,Account 23,CAPEX,Hardware,35760
840,71,2,1,23,On Budget,99173,32756,2022-10-16,user_4,20220313,13,Sunday,3,2022,Site 2,South,-33,-109,Project 1,Manager 5,Completed,2022-07-06,2023-03-25,Account 23,CAPEX,Hardware,35760
309,18,8,5,23,Over,7396,61336,2023-06-02,user_59,20220119,19,Wednesday,1,2022,Site 8,West,-34,49,Project 5,Manager 5,On Hold,2022-10-13,2023-04-23,Account 23,CAPEX,Hardware,35760
337,39,11,39,23,Over,130569,86361,2022-07-01,user_51,20220209,9,Wednesday,2,2022,Site 11,South,-35,-8,Project 39,Manager 9,Active,2022-10-20,2023-10-23,Account 23,CAPEX,Hardware,35760
54,31,16,42,23,Under,122486,8520,2022-04-06,user_38,20220201,1,Tuesday,2,2022,Site 16,East,70,136,Project 42,Manager 6,Completed,2022-07-30,2023-08-28,Account 23,CAPEX,Hardware,35760
900,1,6,6,23,On Budget,160642,78378,2023-03-03,user_89,20220102,2,Sunday,1,2022,Site 6,South,-31,78,Project 6,Manager 6,Active,2022-04-28,2023-01-17,Account 23,CAPEX,Hardware,35760
707,94,7,2,23,Under,98891,193896,2022-05-18,user_33,20220405,5,Tuesday,4,2022,Site 7,North,53,-79,Project 2,Manager 6,Completed,2022-04-18,2023-05-17,Account 23,CAPEX,Hardware,35760
216,9,10,26,23,On Budget,130479,141807,2023-02-25,user_99,20220110,10,Monday,1,2022,Site 10,West,-3,-38,Project 26,Manager 4,Active,2022-05-04,2023-10-18,Account 23,CAPEX,Hardware,35760
43,78,20,48,23,Over,47930,85536,2022-04-21,user_75,20220320,20,Sunday,3,2022,Site 20,South,-65,14,Project 48,Manager 8,On Hold,2022-02-20,2023-01-26,Account 23,CAPEX,Hardware,35760
338,41,10,48,23,On Budget,133714,154963,2022-09-06,user_42,20220211,11,Friday,2,2022,Site 10,West,-3,-38,Project 48,Manager 8,On Hold,2022-02-20,2023-01-26,Account 23,CAPEX,Hardware,35760
1118,11,9,24,23,Under,99540,169004,2023-11-12,user_32,20220112,12,Wednesday,1,2022,Site 9,East,-89,-99,Project 24,Manager 1,On Hold,2022-06-15,2023-09-08,Account 23,CAPEX,Hardware,35760
129,55,4,32,23,Under,24265,25178,2022-11-26,user_78,20220225,25,Friday,2,2022,Site 4,North,61,36,Project 32,Manager 6,Completed,2022-09-22,2023-08-20,Account 23,CAPEX,Hardware,35760
200,44,6,32,23,Under,101297,140125,2022-10-01,user_11,20220214,14,Monday,2,2022,Site 6,South,-31,78,Project 32,Manager 6,Completed,2022-09-22,2023-08-20,Account 23,CAPEX,Hardware,35760
394,78,10,50,23,Over,177597,83075,2022-07-30,user_67,20220320,20,Sunday,3,2022,Site 10,West,-3,-38,Project 50,Manager 3,Completed,2022-09-06,2023-09-04,Account 23,CAPEX,Hardware,35760
610,6,11,7,23,On Budget,171085,75695,2022-09-27,user_75,20220107,7,Friday,1,2022,Site 11,South,-35,-8,Project 7,Manager 6,Completed,2022-05-18,2023-02-03,Account 23,CAPEX,Hardware,35760
45,76,8,7,23,Under,184374,161394,2022-05-04,user_73,20220318,18,Friday,3,2022,Site 8,West,-34,49,Project 7,Manager 6,Completed,2022-05-18,2023-02-03,Account 23,CAPEX,Hardware,35760
